token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
331-3	TO065	331	da	da	linguistic	_	_	_	_	_	_	_
331-4	TO065	331	lì,	lì	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
331-5	TO065	331	da	da	linguistic	_	_	_	_	_	_	_
331-6	TO065	331	un	un	linguistic	_	_	_	_	_	_	_
331-7	TO065	331	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
331-8	TO065	331	già	già	linguistic	_	_	_	_	_	_	_
331-9	TO065	331	fare	fare	linguistic	_	_	_	_	_	_	_
331-10	TO065	331	un	un	linguistic	_	_	_	_	_	_	_
331-11	TO065	331	repertorio.	repertorio	linguistic	Intonation=Falling	End=717.708	_	_	_	_	_
332-0	TO065	332	eh,	eh	linguistic	Intonation=weakly_rising	Begin=718.451	_	_	_	_	FP
332-1	TO065	332	cioè.	cioè	linguistic	Intonation=Falling	End=719.17	_	_	_	_	_
333-0	TO065	333	perché,	perché	linguistic	Intonation=weakly_rising	Begin=719.461|End=720.099	_	_	_	_	_
334-0	TO065	334	e	e	linguistic	_	Begin=720.527	_	_	_	_	_
334-1	TO065	334	adesso	adesso	linguistic	_	_	_	_	_	_	_
334-2	TO065	334	torniamo	torniamo	linguistic	_	_	_	_	_	_	_
334-3	TO065	334	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
334-4	TO065	334	un	un	linguistic	_	_	_	_	_	_	_
334-5	TO065	334	po'	po'	linguistic	_	_	_	_	_	_	_
334-6	TO065	334	a:	a	linguistic	ProsodicLink=Yes	_	0x1	_	_	_	_
334-7	TO065	334	andiamo	andiamo	linguistic	_	_	_	_	_	_	_
334-8	TO065	334	un	un	linguistic	_	_	_	_	_	_	_
334-9	TO065	334	po'	po'	linguistic	_	_	_	_	_	_	_
334-10	TO065	334	a	a	linguistic	_	_	_	_	_	_	_
334-11	TO065	334	quello	quello	linguistic	_	_	_	_	_	_	_
334-12	TO065	334	che	che	linguistic	_	_	_	_	_	_	_
334-13	TO065	334	lei	lei	linguistic	_	_	_	_	_	_	_
334-14	TO065	334	mi	mi	linguistic	_	_	_	_	_	_	_
334-15	TO065	334	ha:	ha	linguistic	_	End=724.125	1x1	_	_	_	_
335-0	TO061	335	sì	sì	linguistic	_	Begin=724.603	_	_	_	_	BC
335-1	TO061	335	ho	ho	linguistic	_	_	_	_	_	_	_
335-2	TO061	335	cercato	cercato	linguistic	_	_	_	_	_	_	_
335-3	TO061	335	in	in	linguistic	_	_	_	_	_	_	_
335-4	TO061	335	base	base	linguistic	_	_	_	_	_	_	_
335-5	TO061	335	a	a	linguistic	_	_	_	_	_	_	_
335-6	TO061	335	tutte	tutte	linguistic	_	_	_	_	_	_	_
335-7	TO061	335	le	le	linguistic	_	_	_	_	_	_	_
335-8	TO061	335	cose	cose	linguistic	_	_	_	_	_	_	_
335-9	TO061	335	che	che	linguistic	_	_	_	_	_	_	_
335-10	TO061	335	ho	ho	linguistic	_	_	_	_	_	_	_
335-11	TO061	335	letto::	letto	linguistic	_	_	4x2	_	_	_	_
335-12	TO061	335	fino	fino	linguistic	_	_	_	_	_	_	_
335-13	TO061	335	a[d	ad	linguistic	_	_	_	_	_	1-2(142)	_
335-14	TO061	335	ora	ora	linguistic	_	_	_	_	_	0-3(142)	_
335-15	TO061	335	di:	di	linguistic	_	_	1x1	_	_	0-2(142)	_
335-16	TO061	335	(e:)hm].	ehm	linguistic	Intonation=Falling	End=729.05	0x1	_	0-1(0)	0-3(142)	FP
336-0	TO065	336	[no,	no	linguistic	Intonation=weakly_rising	Begin=727.542	_	_	_	0-2(142)	_
336-1	TO065	336	ma	ma	linguistic	_	_	_	_	_	0-2(142)	_
336-2	TO065	336	allora	allora	linguistic	_	_	_	_	_	0-6(142)	_
336-3	TO065	336	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(142)	_
336-4	TO065	336	devo	devo	linguistic	_	_	_	_	_	0-4(142)	_
336-5	TO065	336	dire].	dire	linguistic	Intonation=Falling	_	_	_	_	0-4(142)	_
336-6	TO065	336	In	in	linguistic	Volume=High	_	_	_	_	_	_
336-7	TO065	336	generale,	generale	linguistic	Intonation=weakly_rising	End=730.211	_	_	_	_	_
337-0	TO065	337	non	non	linguistic	_	Begin=730.668	_	_	_	_	_
337-1	TO065	337	è	è	linguistic	_	_	_	_	_	_	_
337-2	TO065	337	che	che	linguistic	_	_	_	_	_	_	_
337-3	TO065	337	vada	vada	linguistic	_	_	_	_	_	_	_
337-4	TO065	337	male	male	linguistic	_	_	_	_	_	_	_
337-5	TO065	337	eh.	eh	linguistic	Intonation=Falling	End=731.909	_	_	_	_	_
338-0	TO065	338	cioè	cioè	linguistic	_	Begin=732.592	_	_	_	_	_
338-1	TO065	338	io	io	linguistic	_	_	_	_	_	_	_
338-2	TO065	338	mi	mi	linguistic	_	_	_	_	_	_	_
338-3	TO065	338	aspett[avo	aspettavo	linguistic	_	_	_	_	_	6-9(143)	_
338-4	TO065	338	(mo~)]	mo~	linguistic	Interrupted=Yes	End=733.546	_	_	0-3(0)	0-3(143)	_
339-0	TO061	339	[per	per	linguistic	_	Begin=733.187	_	_	_	0-3(143)	_
339-1	TO061	339	non	non	linguistic	_	_	_	_	_	0-3(143)	_
339-2	TO061	339	av]erla	averla	linguistic	_	_	_	_	_	0-2(143)	_
339-3	TO061	339	ancora	ancora	linguistic	_	_	_	_	_	_	_
339-4	TO061	339	scritta	scritta	linguistic	_	_	_	_	_	_	_
339-5	TO061	339	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
339-6	TO061	339	in	in	linguistic	_	_	_	_	_	_	_
339-7	TO061	339	gener[e	genere	linguistic	_	_	_	_	_	5-6(144)	_
339-8	TO061	339	(ap)punto:]	appunto	linguistic	_	End=736.261	6x1	_	0-2(0)	0-7(144)	_
340-0	TO065	340	[io	io	linguistic	_	Begin=735.452	_	_	_	0-2(144)	_
340-1	TO065	340	mi	mi	linguistic	_	_	_	_	_	0-2(144)	_
340-2	TO065	340	aspettavo]	aspettavo	linguistic	_	_	_	_	_	0-9(144)	_
340-3	TO065	340	molto	molto	linguistic	_	_	_	_	_	_	_
340-4	TO065	340	peggio	peggio	linguistic	_	_	_	_	_	_	_
340-5	TO065	340	se	se	linguistic	_	_	_	_	_	_	_
340-6	TO065	340	devo	devo	linguistic	_	_	_	_	_	_	_
340-7	TO065	340	essere	essere	linguistic	_	_	_	_	_	_	_
340-8	TO065	340	sincero.	sincero	linguistic	Intonation=Falling	End=738.22	_	_	_	_	_
341-0	TO061	341	perché	perché	linguistic	_	Begin=738.366	_	_	_	_	_
341-1	TO061	341	generalmente	generalmente	linguistic	_	_	_	_	_	_	_
341-2	TO061	341	gli	gli	linguistic	_	_	_	_	_	_	_
341-3	TO061	341	studenti	studenti	linguistic	_	_	_	_	_	_	_
341-4	TO061	341	scriv~	scriv~	linguistic	Interrupted=Yes	_	_	_	_	_	_
341-5	TO061	341	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
341-6	TO061	341	[in	in	linguistic	_	_	_	_	_	0-2(145)	_
341-7	TO061	341	quel	quel	linguistic	_	_	_	_	_	0-4(145)	_
341-8	TO061	341	senso].	senso	linguistic	Intonation=Falling	End=741.311	_	_	_	0-5(145)	_
342-0	TO065	342	[generalmente]	generalmente	linguistic	_	Begin=740.005	_	_	_	0-12(145)	_
342-1	TO065	342	gli	gli	linguistic	_	_	_	_	_	_	_
342-2	TO065	342	studenti	studenti	linguistic	_	_	_	_	_	_	_
342-3	TO065	342	c~	c~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
342-4	TO065	342	eh	eh	linguistic	_	_	_	_	_	_	FP
342-5	TO065	342	la	la	linguistic	_	_	_	_	_	_	_
342-6	TO065	342	prima	prima	linguistic	_	_	_	_	_	_	_
342-7	TO065	342	cosa	cosa	linguistic	_	_	_	_	_	_	_
342-8	TO065	342	che	che	linguistic	_	_	_	_	_	_	_
342-9	TO065	342	mi	mi	linguistic	_	_	_	_	_	_	_
342-10	TO065	342	mandano	mandano	linguistic	_	_	_	_	_	_	_
342-11	TO065	342	è	è	linguistic	_	_	_	_	_	_	_
342-12	TO065	342	illegibile.	illegibile	linguistic	Intonation=Falling	End=745.587	_	_	_	_	_
343-0	TO065	343	[eh]?	eh	linguistic	Intonation=Rising	Begin=745.793|End=746.115	_	_	_	0-2(146)	_
344-0	TO061	344	[ah].	ah	linguistic	Intonation=Falling	Begin=745.909|End=746.235	_	_	_	0-2(146)	BC
345-0	TO061	345	no,	no	linguistic	Intonation=weakly_rising	Begin=746.507	_	_	_	_	_
345-1	TO061	345	io	io	linguistic	_	_	_	_	_	_	_
345-2	TO061	345	ho	ho	linguistic	_	_	_	_	_	_	_
345-3	TO061	345	cercato	cercato	linguistic	_	_	_	_	_	_	_
345-4	TO061	345	di	di	linguistic	_	_	_	_	_	_	_
345-5	TO061	345	fa[re	fare	linguistic	_	_	_	_	_	2-4(147)	_
345-6	TO061	345	un	un	linguistic	_	_	_	_	_	0-2(147)	_
345-7	TO061	345	lav]or[o:]	lavoro	linguistic	_	End=748.296	5x1	_	_	0-3(147),5-6(148)	_
346-0	TO065	346	[e:hm].	ehm	linguistic	Intonation=Falling	Begin=747.291|End=747.733	0x1	_	_	0-3(147)	FP
347-0	TO065	347	[ques]ta	questa	linguistic	_	Begin=748.01	_	_	_	0-4(148)	_
347-1	TO065	347	è	è	linguistic	_	_	_	_	_	_	_
347-2	TO065	347	fatta	fatta	linguistic	_	_	_	_	_	_	_
347-3	TO065	347	discretamente,	discretamente	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
347-4	TO065	347	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
347-5	TO065	347	ci	ci	linguistic	_	_	_	_	_	_	_
347-6	TO065	347	sono	sono	linguistic	_	_	_	_	_	_	_
347-7	TO065	347	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
347-8	TO065	347	ehm	ehm	linguistic	_	_	_	_	_	_	FP
347-9	TO065	347	due	due	linguistic	_	_	_	_	_	_	_
347-10	TO065	347	problemi.	problemi	linguistic	Intonation=Falling	End=753.015	_	_	_	_	_
348-0	TO065	348	su	su	linguistic	_	Begin=753.598	_	_	_	_	_
348-1	TO065	348	cui	cui	linguistic	_	_	_	_	_	_	_
348-2	TO065	348	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
348-3	TO065	348	lei	lei	linguistic	_	_	_	_	_	_	_
348-4	TO065	348	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_	_
348-5	TO065	348	lavorare,	lavorare	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
348-6	TO065	348	ma	ma	linguistic	_	_	_	_	_	_	_
348-7	TO065	348	sono	sono	linguistic	_	_	_	_	_	_	_
348-8	TO065	348	facilmente:	facilmente	linguistic	_	End=756.16	9x1	_	_	_	_
349-0	TO061	349	r[isolvibili]?	risolvibili	linguistic	Intonation=Rising	Begin=757.251|End=758.044	_	_	_	1-11(149)	_
350-0	TO065	350	[risolvibi]li.	risolvibili	linguistic	Intonation=Falling	Begin=757.301|End=758.195	_	_	_	0-9(149)	BC
351-0	TO065	351	primo	primo	linguistic	_	Begin=759.964	_	_	_	_	_
351-1	TO065	351	problema.	problema	linguistic	Intonation=Falling	End=760.889	_	_	_	_	_
352-0	TO065	352	uno?	uno	linguistic	Intonation=Rising	Begin=762.165	_	_	_	_	_
352-1	TO065	352	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
352-2	TO065	352	due	due	linguistic	_	_	_	_	_	_	_
352-3	TO065	352	problemi.	problemi	linguistic	Intonation=Falling	_	_	_	_	_	_
352-4	TO065	352	uno	uno	linguistic	_	_	_	_	_	_	_
352-5	TO065	352	di	di	linguistic	_	_	_	_	_	_	_
352-6	TO065	352	natura	natura	linguistic	_	_	_	_	_	_	_
352-7	TO065	352	banalmente	banalmente	linguistic	_	_	_	_	_	_	_
352-8	TO065	352	grafico	grafico	linguistic	_	_	_	_	_	_	_
352-9	TO065	352	tipografica?	tipografica	linguistic	Intonation=Rising	End=766.542	_	_	_	_	_
353-0	TO065	353	l'	l'	linguistic	SpaceAfter=No	Begin=766.984	_	_	_	_	_
353-1	TO065	353	altra	altra	linguistic	_	_	_	_	_	_	_
353-2	TO065	353	invece,	invece	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
353-3	TO065	353	come	come	linguistic	_	_	_	_	_	_	_
353-4	TO065	353	dire	dire	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
353-5	TO065	353	legata	legata	linguistic	_	_	_	_	_	_	_
353-6	TO065	353	alla	alla	linguistic	_	_	_	_	_	_	_
353-7	TO065	353	scrittura	scrittura	linguistic	_	_	_	_	_	_	_
353-8	TO065	353	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
353-9	TO065	353	scientifica.	scientifica	linguistic	Intonation=Falling	End=770.608	_	_	_	_	_
354-0	TO065	354	allora.	allora	linguistic	Intonation=Falling	Begin=771.225|End=771.688	_	_	_	_	_
355-0	TO065	355	partiamo	partiamo	linguistic	_	Begin=771.795	_	_	_	_	_
355-1	TO065	355	da	da	linguistic	_	_	_	_	_	_	_
355-2	TO065	355	questo	questo	linguistic	_	_	_	_	_	_	_
355-3	TO065	355	secon[do	secondo	linguistic	_	_	_	_	_	5-7(150)	_
355-4	TO065	355	che	che	linguistic	_	_	_	_	_	0-3(150)	_
355-5	TO065	355	è	è	linguistic	_	_	_	_	_	0-1(150)	_
355-6	TO065	355	p]iù	più	linguistic	_	_	_	_	_	0-1(150)	_
355-7	TO065	355	complesso.	complesso	linguistic	Intonation=Falling	End=774.348	_	_	_	_	_
356-0	TO061	356	[mhmh].	mhmh	linguistic	Intonation=Falling	Begin=773.0|End=773.407	_	_	_	0-4(150)	BC
357-0	TO065	357	leggendo,	leggendo	linguistic	Intonation=weakly_rising	Begin=774.909|End=775.799	_	_	_	_	_
358-0	TO065	358	le	le	linguistic	_	Begin=776.11	_	_	_	_	_
358-1	TO065	358	sue	sue	linguistic	_	_	_	_	_	_	_
358-2	TO065	358	sei	sei	linguistic	_	_	_	_	_	_	_
358-3	TO065	358	pagine,	pagine	linguistic	Intonation=weakly_rising	End=777.497	_	_	_	_	_
359-0	TO065	359	emegre	emegre	linguistic	_	Begin=777.829	_	_	_	_	_
359-1	TO065	359	chiaramente,	chiaramente	linguistic	Intonation=weakly_rising	End=779.648	_	_	_	_	_
360-0	TO065	360	secondo	secondo	linguistic	_	Begin=779.904	_	_	_	_	_
360-1	TO065	360	me,	me	linguistic	Intonation=weakly_rising	End=780.791	_	_	_	_	_
361-0	TO065	361	che	che	linguistic	_	Begin=781.456	_	_	_	_	_
361-1	TO065	361	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
361-2	TO065	361	lei,	lei	linguistic	Intonation=weakly_rising	End=782.361	_	_	_	_	_
362-0	TO065	362	eh	eh	linguistic	_	Begin=782.869	_	_	_	_	FP
362-1	TO065	362	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
362-2	TO065	362	spesso:?	spesso	linguistic	Intonation=Rising	End=784.225	5x1	_	_	_	_
363-0	TO065	363	sta,	sta	linguistic	Intonation=weakly_rising	Begin=784.809|End=785.469	_	_	_	_	_
364-0	TO065	364	facendo	facendo	linguistic	_	Begin=785.809	_	_	_	_	_
364-1	TO065	364	riferimento	riferimento	linguistic	_	_	_	_	_	_	_
364-2	TO065	364	a	a	linguistic	_	_	_	_	_	_	_
364-3	TO065	364	qualche	qualche	linguistic	_	_	_	_	_	_	_
364-4	TO065	364	cosa	cosa	linguistic	_	_	_	_	_	_	_
364-5	TO065	364	che	che	linguistic	_	_	_	_	_	_	_
364-6	TO065	364	ha	ha	linguistic	_	_	_	_	_	_	_
364-7	TO065	364	letto.	letto	linguistic	Intonation=Falling	End=789.015	_	_	_	_	_
365-0	TO061	365	mh.	mh	linguistic	Intonation=Falling	Begin=789.02|End=789.306	_	_	_	_	BC
366-0	TO065	366	ed	ed	linguistic	_	Begin=791.527	_	_	_	_	_
366-1	TO065	366	è	è	linguistic	_	_	_	_	_	_	_
366-2	TO065	366	normale	normale	linguistic	_	_	_	_	_	_	_
366-3	TO065	366	che	che	linguistic	_	_	_	_	_	_	_
366-4	TO065	366	sia	sia	linguistic	_	_	_	_	_	_	_
366-5	TO065	366	così,	così	linguistic	Intonation=weakly_rising	End=793.015	_	_	_	_	_
367-0	TO065	367	perché	perché	linguistic	_	Begin=793.017	_	_	_	_	_
367-1	TO065	367	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
367-2	TO065	367	lei	lei	linguistic	_	_	_	_	_	_	_
367-3	TO065	367	sta	sta	linguistic	_	_	_	_	_	_	_
367-4	TO065	367	cominciando	cominciando	linguistic	_	_	_	_	_	_	_
367-5	TO065	367	adesso	adesso	linguistic	_	_	_	_	_	_	_
367-6	TO065	367	a	a	linguistic	_	_	_	_	_	_	_
367-7	TO065	367	studiare	studiare	linguistic	_	_	_	_	_	_	_
367-8	TO065	367	questo	questo	linguistic	_	_	_	_	_	_	_
367-9	TO065	367	problema,	problema	linguistic	Intonation=weakly_rising	End=796.394	_	_	_	_	_
368-0	TO065	368	>qui~	qui~	linguistic	Interrupted=Yes|ProsodicLink=Yes	Begin=796.394	_	Fast=0-4	_	_	_
368-1	TO065	368	cioè<	cioè	linguistic	_	_	_	Fast=0-4	_	_	_
368-2	TO065	368	non	non	linguistic	_	_	_	_	_	_	_
368-3	TO065	368	è	è	linguistic	_	_	_	_	_	_	_
368-4	TO065	368	che,	che	linguistic	Intonation=weakly_rising	End=797.206	_	_	_	_	_
369-0	TO065	369	mi	mi	linguistic	_	Begin=797.913	_	_	_	_	_
369-1	TO065	369	sta	sta	linguistic	_	_	_	_	_	_	_
369-2	TO065	369	proponedo:	proponedo	linguistic	_	End=799.306	8x1	_	_	_	_
370-0	TO065	370	idee	idee	linguistic	_	Begin=800.768	_	_	_	_	_
370-1	TO065	370	o	o	linguistic	_	_	_	_	_	_	_
370-2	TO065	370	ipotesi	ipotesi	linguistic	_	_	_	_	_	_	_
370-3	TO065	370	ori[gina]li.	originali	linguistic	Intonation=Falling	End=802.909	_	_	_	3-7(151)	_
371-0	TO061	371	[n:~].	n~	linguistic	Intonation=Falling	Begin=802.316|End=802.613	0x1	_	_	0-2(151)	_
372-0	TO065	372	[lei]	lei	linguistic	_	Begin=802.999	_	_	_	0-3(152)	_
372-1	TO065	372	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
372-2	TO065	372	ha	ha	linguistic	_	_	_	_	_	_	_
372-3	TO065	372	letto	letto	linguistic	_	_	_	_	_	_	_
372-4	TO065	372	delle	delle	linguistic	_	_	_	_	_	_	_
372-5	TO065	372	cose,	cose	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
372-6	TO065	372	e	e	linguistic	_	_	_	_	_	_	_
372-7	TO065	372	ha	ha	linguistic	_	_	_	_	_	_	_
372-8	TO065	372	le	le	linguistic	_	_	_	_	_	_	_
372-9	TO065	372	ha	ha	linguistic	_	_	_	_	_	_	_
372-10	TO065	372	sintetizz~.	sintetizz~	linguistic	Intonation=Falling	End=806.0	_	_	_	_	_
373-0	TO061	373	[certo].	certo	linguistic	Intonation=Falling	Begin=803.005|End=803.613	_	_	_	0-5(152)	BC
374-0	TO065	374	ora	ora	linguistic	_	Begin=807.025	_	_	_	_	_
374-1	TO065	374	però:,	però	linguistic	Intonation=weakly_rising	End=807.938	3x1	_	_	_	_
375-0	TO065	375	è	è	linguistic	_	Begin=808.793	_	_	_	_	_
375-1	TO065	375	importante	importante	linguistic	_	_	_	_	_	_	_
375-2	TO065	375	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
375-3	TO065	375	anzi	anzi	linguistic	_	_	_	_	_	_	_
375-4	TO065	375	direi	direi	linguistic	_	_	_	_	_	_	_
375-5	TO065	375	è	è	linguistic	_	_	_	_	_	_	_
375-6	TO065	375	tassativo:,	tassativo	linguistic	Intonation=weakly_rising	End=812.914	8x1	_	_	_	_
376-0	TO065	376	denunciare	denunciare	linguistic	_	Begin=813.467	_	_	_	_	_
376-1	TO065	376	s:empre,	sempre	linguistic	Intonation=weakly_rising	End=815.658	0x1	_	_	_	_
377-0	TO061	377	la	la	linguistic	_	Begin=816.366	_	_	_	_	_
377-1	TO061	377	font[e].	fonte	linguistic	Intonation=Falling	End=817.005	_	_	_	4-5(153)	_
378-0	TO065	378	[la]	la	linguistic	_	Begin=816.909	_	_	_	0-2(153)	BC[34]
378-1	TO065	378	propria	propria	linguistic	_	_	_	_	_	_	BC[34]
378-2	TO065	378	fonte.	fonte	linguistic	Intonation=Falling	End=818.11	_	_	_	_	BC[34]
379-0	TO065	379	schematizzando,	schematizzando	linguistic	Intonation=weakly_rising	Begin=818.829|End=820.306	_	_	_	_	_
380-0	TO065	380	i	i	linguistic	_	Begin=820.678	_	_	_	_	_
380-1	TO065	380	rapporti	rapporti	linguistic	_	_	_	_	_	_	_
380-2	TO065	380	tra	tra	linguistic	_	_	_	_	_	_	_
380-3	TO065	380	me	me	linguistic	_	_	_	_	_	_	_
380-4	TO065	380	che	che	linguistic	_	_	_	_	_	_	_
380-5	TO065	380	scrivo	scrivo	linguistic	_	End=822.648	_	_	_	_	_
381-0	TO065	381	e	e	linguistic	_	Begin=823.555|End=823.811	_	_	_	_	_
382-0	TO065	382	la	la	linguistic	_	Begin=824.296	_	_	_	_	_
382-1	TO065	382	mia	mia	linguistic	_	_	_	_	_	_	_
382-2	TO065	382	bibliografia,	bibliografia	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
382-3	TO065	382	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
382-4	TO065	382	possono	possono	linguistic	_	_	_	_	_	_	_
382-5	TO065	382	essere	essere	linguistic	_	_	_	_	_	_	_
382-6	TO065	382	di	di	linguistic	_	_	_	_	_	_	_
382-7	TO065	382	tre	tre	linguistic	_	_	_	_	_	_	_
382-8	TO065	382	tipi.	tipi	linguistic	Intonation=Falling	End=826.954	_	_	_	_	_
383-0	TO065	383	uno.	uno	linguistic	Intonation=Falling	Begin=828.511|End=828.799	_	_	_	_	_
384-0	TO065	384	citazione	citazione	linguistic	_	Begin=829.316	_	_	_	_	_
384-1	TO065	384	diret[ta].	diretta	linguistic	Intonation=Falling	End=830.577	_	_	_	5-7(154)	_
385-0	TO061	385	[dire~].	dire~	linguistic	Intonation=Falling	Begin=830.407|End=830.663	_	_	_	0-5(154)	_
386-0	TO065	386	e	e	linguistic	_	Begin=830.894	_	_	_	_	_
386-1	TO065	386	direi	direi	linguistic	_	_	_	_	_	_	_
386-2	TO065	386	che	che	linguistic	_	_	_	_	_	_	_
386-3	TO065	386	in	in	linguistic	_	_	_	_	_	_	_
386-4	TO065	386	questo	questo	linguistic	_	_	_	_	_	_	_
386-5	TO065	386	caso	caso	linguistic	_	_	_	_	_	_	_
386-6	TO065	386	i~	i~	linguistic	Interrupted=Yes	_	_	_	_	_	_
386-7	TO065	386	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
386-8	TO065	386	il	il	linguistic	_	_	_	_	_	_	_
386-9	TO065	386	dubbio	dubbio	linguistic	_	_	_	_	_	_	_
386-10	TO065	386	non	non	linguistic	_	_	_	_	_	_	_
386-11	TO065	386	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
386-12	TO065	386	è.	è	linguistic	Intonation=Falling	End=833.114	_	_	_	_	_
387-0	TO065	387	tra	tra	linguistic	_	Begin=833.507	_	_	_	_	_
387-1	TO065	387	virgolette,	virgolette	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
387-2	TO065	387	si	si	linguistic	_	_	_	_	_	_	_
387-3	TO065	387	mette	mette	linguistic	_	_	_	_	_	_	_
387-4	TO065	387	una	una	linguistic	_	_	_	_	_	_	_
387-5	TO065	387	bella	bella	linguistic	_	_	_	_	_	_	_
387-6	TO065	387	nota.	nota	linguistic	Intonation=Falling	End=835.864	_	_	_	_	_
388-0	TO061	388	[perfetto.]	perfetto	linguistic	Intonation=Falling	Begin=837.01|End=837.804	_	_	_	0-8(155)	BC
389-0	TO065	389	[e	e	linguistic	_	Begin=837.015	_	_	_	0-1(155)	_
389-1	TO065	389	poi	poi	linguistic	_	_	_	_	_	0-3(155)	_
389-2	TO065	389	sar]à,	sarà	linguistic	Intonation=weakly_rising	End=838.005	_	_	_	0-3(155)	_
390-0	TO065	390	costanza	costanza	linguistic	_	Begin=838.311	_	_	_	_	_
390-1	TO065	390	di	di	linguistic	_	_	_	_	_	_	_
390-2	TO065	390	girolamo,	girolamo	linguistic	Intonation=weakly_rising	End=840.24	_	_	_	_	_
391-0	TO065	391	che	che	linguistic	_	Begin=840.311	_	_	_	_	_
391-1	TO065	391	so	so	linguistic	_	_	_	_	_	_	_
391-2	TO065	391	io.	io	linguistic	Intonation=Falling	End=840.911	_	_	_	_	_
392-0	TO065	392	[i	i	linguistic	_	Begin=841.0	_	_	_	0-1(156)	_
392-1	TO065	392	fabl]iaux	fabliaux	linguistic	_	_	_	_	_	0-4(156)	_
392-2	TO065	392	nella	nella	linguistic	_	_	_	_	_	_	_
392-3	TO065	392	storia	storia	linguistic	_	_	_	_	_	_	_
392-4	TO065	392	del	del	linguistic	_	_	_	_	_	_	_
392-5	TO065	392	mondo,	mondo	linguistic	Intonation=weakly_rising	End=842.835	_	_	_	_	_
393-0	TO061	393	[mhmh].	mhmh	linguistic	Intonation=Falling	Begin=841.001|End=841.408	_	_	_	0-4(156)	BC
394-0	TO065	394	torino	torino	linguistic	_	Begin=843.818	_	_	_	_	_
394-1	TO065	394	bollati	bollati	linguistic	_	_	_	_	_	_	_
394-2	TO065	394	boringhie~	boringhie~	linguistic	Interrupted=Yes	End=845.165	_	_	_	_	_
395-0	TO065	395	non	non	linguistic	_	Begin=845.257	_	_	_	_	_
395-1	TO065	395	esiste	esiste	linguistic	_	_	_	_	_	_	_
395-2	TO065	395	questo	questo	linguistic	_	_	_	_	_	_	_
395-3	TO065	395	[libro	libro	linguistic	_	_	_	_	_	0-5(157)	_
395-4	TO065	395	eh]?	eh	linguistic	Intonation=Rising	End=846.735	_	_	_	0-2(157)	_
396-0	TO061	396	[sì	sì	linguistic	_	Begin=846.089	_	_	_	0-2(157)	BC[35]
396-1	TO061	396	sì	sì	linguistic	_	_	_	_	_	0-2(157)	BC[35]
396-2	TO061	396	sì].	sì	linguistic	Intonation=Falling	End=846.768	_	_	_	0-2(157)	BC[35]
397-0	TO061	397	[giusto	giusto	linguistic	_	Begin=846.893	_	_	_	0-6(158)	_
397-1	TO061	397	per	per	linguistic	_	_	_	_	_	0-3(158)	_
397-2	TO061	397	capire].	capire	linguistic	Intonation=Falling	End=847.708	_	_	_	0-6(158)	_
398-0	TO065	398	[torino	torino	linguistic	_	Begin=846.913	_	_	_	0-6(158)	_
398-1	TO065	398	boll]ati	bollati	linguistic	_	_	_	_	_	0-4(158)	_
398-2	TO065	398	boringhieri	boringhieri	linguistic	_	_	_	_	_	_	_
398-3	TO065	398	duemilaedodici,	duemilaedodici	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
398-4	TO065	398	[pagina],	pagina	linguistic	Intonation=weakly_rising	End=850.506	_	_	_	0-6(159)	_
399-0	TO061	399	[pagina].	pagina	linguistic	Intonation=Falling	Begin=849.763|End=850.52	_	_	_	0-6(159)	BC
400-0	TO065	400	perfetto.	perfetto	linguistic	Intonation=Falling	Begin=850.653|End=851.311	_	_	_	_	BC
401-0	TO065	401	oppure	oppure	linguistic	_	Begin=852.757	_	_	_	_	_
401-1	TO065	401	lei	lei	linguistic	_	_	_	_	_	_	_
